"V1" "V2" "V3"
-9.53659462583238 -27.8714247717374 -7.58311132071675
-17.7796541634253 -62.3294750795526 -4.01054431624332
-5.26383660861424 -60.3450105939593 -3.71251826626914
-7.50499372977715 -17.798676305003 -6.41407784548673
-12.5690248955128 -44.901123046875 -3.55017830604731
-1.67900873120151 -32.2785757833452 -6.59471640658023
-10.9039620486173 -39.762532172265 -3.6643890808155
-15.633283444305 -37.3273412220514 -7.18019902528222
-18.7210044323559 -63.29483623236 -4.13966686624876
-21.9324700037638 -38.8398014068604 -6.22409910360972
-11.0524113480474 -18.4412840185031 -4.83840046466236
-20.1685331406132 -31.30582557186 -4.49534138300086
-5.7702224916882 -31.5735326343113 -4.12943949302038
-7.3678607768323 -52.2206238436412 -6.92839754058654
-4.7357155642932 -29.9160398652282 -4.25226652773121
-7.46876963903738 -63.7966378234154 -4.76522541046143
-20.5956140386647 -37.1269135968438 -6.73909459442928
-6.557533715566 -50.3292186991374 -3.46537337303162
-7.20687063301311 -25.6634255016551 -7.41617246235118
-18.0865436900746 -44.0673004497181 -7.34639998638269
-16.702011616199 -23.9099680665251 -4.3364315652228
-18.0074394639716 -51.2019572889948 -3.18089161723493
-17.3167225166603 -42.3763999468015 -3.11385609779829
-2.0869246284167 -36.1042313893636 -6.94538861910502
-15.1439272095175 -50.2588755102719 -3.18903520528008
-21.9983017222087 -35.5124811299642 -4.51319506327311
-12.7377332361733 -43.3430570741979 -3.55501488069209
-6.25628954324967 -20.1249715364896 -6.69788460242443
-6.96058466508216 -22.967931314842 -4.52905145133894
-5.64932130088269 -56.0999603808766 -3.78614611357031
-9.73440886197025 -20.6578498474539 -4.6960235556511
-15.1359512494958 -22.9470303300498 -7.06607522135196
-4.81944343873433 -43.3118641035897 -7.26411188500268
-22.1517948737511 -33.4635122110555 -4.96526188902803
-16.9380586774726 -55.2225614346956 -3.11217937971416
-15.8527540119215 -44.2759858931618 -7.18426621097258
-4.92005172187899 -56.0988041442118 -6.77278678799853
-16.6645338915396 -57.4913950933926 -6.61996365975643
-12.5141797346227 -59.9890940049115 -3.81812776397256
-16.5326277891795 -39.6324154535929 -7.19297461509705
-6.32447078011253 -30.2563706311313 -4.23229291944793
-5.79518889689791 -36.3640583978183 -7.54987970296887
-20.854925455672 -46.6892872070998 -4.10261561897364
-21.0405859189613 -53.7301616490444 -4.86762567324059
-16.6091578181197 -34.2955714900319 -3.19772887229919
-21.0271672010422 -34.4113988280296 -4.33747446537018
-3.75718554239424 -57.7361975775825 -3.7974911076682
-8.72909458796183 -50.8140558878581 -3.50733309745789
-17.8415434701102 -49.4230836686634 -3.22112110682896
-8.95665612538656 -22.5623413848877 -7.34406858444214
-14.0361112045915 -34.2104337509364 -3.50941707989941
-7.58858690590694 -52.9032241558207 -3.56427709535621
-16.4108012209656 -56.6091132215274 -3.15504369940809
-10.253346988133 -57.8534039694165 -6.08979384861295
-20.5955219770733 -33.5955726221988 -6.55965827013317
-12.3192164301872 -30.1303228735924 -7.3952037319541
-8.38433663419975 -15.3392122697461 -5.72604085863099
-8.5978792704893 -63.7469624722942 -4.97089244006725
-10.115057855039 -60.4005771327663 -3.9791904269038
-12.4341709722172 -53.0859691012989 -3.43169863928448
-17.310607949483 -53.4348901964955 -6.88064848024821
-4.10154334306717 -26.6718166828156 -4.49016152620316
-3.31094776029172 -52.3758677054143 -6.55796375136445
-10.1561143932058 -44.9023718193396 -7.00335022940564
-17.8956703186035 -39.6940078286564 -3.15130595038919
-3.27727638294822 -33.0623355263158 -7.16876611709595
-3.74957718218074 -59.1652386048261 -3.7418493698625
-22.3570635868953 -34.5764322804881 -5.04088792172107
-19.301464058104 -23.1922683942886 -5.78426231089092
-10.2435695966085 -48.3374353408813 -3.4633109331131
-22.1441718708385 -39.9704221552069 -6.14227865392512
-3.19795021533966 -26.5181899642944 -6.46699924468994
-3.71284524806134 -50.2681317515187 -3.73655077079674
-5.88370793963236 -26.2319631727915 -7.24088428890894
-14.5662145891051 -60.1818035512731 -6.13465942852739
-8.9652345591578 -30.8300341025166 -4.18471871299305
-7.25021186422129 -43.4106974992596 -7.16396082424727
-14.3770976861318 -38.1197601954142 -7.15507720311483
-12.662131468455 -24.0617880209898 -4.28770694365868
-11.2529199713528 -13.6295460804854 -5.84363960511614
-15.3667255856774 -36.483915979212 -3.21880397471515
-19.2403055667877 -55.9339349269867 -3.71886457502842
-10.1309556843322 -32.1412413561786 -4.05371463740313
-2.49567894803153 -44.2282977104187 -6.73006198803584
-11.3005131452512 -51.8963571695181 -6.69644828943106
-10.7039061188698 -23.4514736831188 -7.4157649576664
-6.19388863481121 -40.7249674384977 -3.64282980965979
-18.396071434021 -36.1196132024129 -7.37374250094096
-10.4121166124736 -39.0188712028608 -7.08477853748896
-15.1871544647217 -44.5428445943197 -3.37473749478658
-1.14972763692123 -45.0766362176425 -6.1111305900242
-8.82879501400572 -52.7847146698923 -6.7347775589336
-20.5587122990535 -29.4390101066002 -6.14507714295999
-15.5703253868299 -63.5968744326861 -4.99712406060635
-11.0339070672858 -40.2280650204175 -7.05166929062099
-18.3663876731441 -21.2379324391203 -5.7634182516134
-2.40402481817219 -56.3089650820379 -5.99174110203573
-9.7206677584581 -33.5369429789798 -4.0075161960763
-2.96127976032726 -60.2676691423383 -5.71945341846399
-11.9192457355437 -62.170154008709 -4.01725186676276
-9.91373719924536 -25.8537694490873 -4.39589679546845
-12.4879981243249 -25.4247102159442 -4.22716127742421
-2.20711216411075 -40.9688380473369 -6.88717378152383
-12.9916665280452 -47.4382237919041 -3.42480061093315
-10.3820631617591 -42.6163319633121 -7.06343462921324
-6.68164880940172 -44.9138369325732 -7.16032465168687
-3.54594571694084 -61.4048145681188 -6.00182469685872
-14.2655363991147 -50.4027119591123 -6.85064880431645
-9.9127683363099 -23.794071584508 -4.50011556044869
-12.6995297114054 -33.4357675679525 -3.76740370114644
-1.08224925796191 -52.3352767096625 -5.06623419655694
-13.1978260857718 -49.5941598619734 -6.84550920213972
-17.8673231336806 -46.060979537022 -3.29106146612285
-14.625665977353 -17.3908205814049 -5.44905632050311
-14.2801002888452 -46.6860624040876 -6.97482293560391
-14.5988545770998 -19.5327037528709 -6.76751117353086
-2.01755380055991 -49.9299312729433 -5.99130648877247
-20.4079079823951 -35.6590874031798 -3.97943310215049
-20.4453231895363 -57.9942896497119 -5.02402742616423
-2.20700671905425 -42.6287556159787 -3.94907298320677
-15.0359109907008 -18.5000140916056 -6.55255000982712
-2.6637015267024 -58.1030912853423 -4.10848876029726
-21.5500694337438 -42.4565286480012 -4.42565801495411
-17.0641020536423 -33.979612827301 -7.31874682505925
-19.1912757782709 -57.8937347957066 -3.87003192163649
-13.909440167745 -44.2223781840007 -3.48502326647441
-22.4369508214744 -36.7039418507771 -4.81184633668647
-20.7882987431117 -49.0657291621952 -6.05255118045178
-7.94041162378648 -21.5627634198058 -4.62133436576993
-9.5772649794817 -63.0670128464699 -4.36243395507336
-11.1256283424996 -24.6659832000732 -4.42778406916438
-17.4702548465213 -26.2408840076343 -4.09919277397362
-19.1592008209229 -50.3732819112142 -3.47271651903788
-2.12385867118835 -30.2328271484375 -4.84714614868164
-16.9130381932334 -37.9905821179587 -7.22308902891855
-16.0986976220574 -49.133509085212 -3.18666143820319
-17.1941920883802 -54.8740516584747 -6.70483113308342
-20.4127756754557 -42.7078451626543 -3.90575714387755
-11.9259424751455 -63.8464308218523 -4.9984090978449
-14.0629894810338 -62.7501514803979 -4.02113035417372
-14.6886789863174 -20.2993928290702 -4.64836954426121
-1.71275794353241 -55.6842835744222 -4.32806719877781
-8.16965596079826 -27.0698535442352 -7.64625000357628
-5.80456783930461 -47.2189723205566 -3.43098543802897
-14.0180462731255 -30.0218266805013 -3.75891585085127
-17.6111378047777 -22.3234049202739 -4.81850436113883
-9.71596607881434 -55.5792729097254 -3.73937873840332
-14.5547462764539 -30.4519724929542 -7.38931288635522
-19.3108735493251 -61.6378746032715 -5.51249983651297
-4.52204384406408 -51.2368502934774 -3.52379633982976
-11.1734862913165 -33.8764317161159 -7.26999116362187
-5.2265060894073 -21.1240214090499 -6.52683051427205
-8.69343239137496 -16.7445996492759 -6.37672713159145
-15.3690993520949 -61.2422850396898 -6.31775793764326
-9.25005020593342 -45.8742588946694 -3.56403450275722
-5.02532905555633 -25.3736209409783 -4.45761686922556
-21.0410863090964 -46.0169780506807 -6.09591289969052
-18.9224345516151 -42.5517947774538 -3.4053864915606
-17.5567039396705 -27.4049344644314 -3.61272367616979
-1.09406489260653 -53.4306387799851 -5.17367824595025
-19.3154572844505 -33.8269304633141 -7.05581056326628
-13.0489530312388 -26.8272838090595 -4.02395303625809
0.0799821331141973 -40.6694024922896 -5.5620754835557
-6.44499327154721 -27.784982064191 -4.37629793672001
-14.6481654251678 -32.9577602917635 -3.46677755404122
-1.94595642983913 -41.0272602558136 -4.11708949804306
-8.2538854410482 -17.9374784868817 -5.01531171244244
-5.5121453050254 -54.7226983775263 -3.65033470029416
-18.9331040320458 -54.2764132611163 -6.50942623460448
-11.9247171228582 -44.7253767236487 -7.02134742365255
-9.84678592681885 -29.0892474365234 -4.16726430257161
-10.2988037109375 -32.8003303527832 -7.47142567316691
-1.21649342965572 -46.6855931789317 -4.41448308051901
-17.9177434774546 -59.8304376455454 -3.48218212127686
-16.8118281023843 -31.8903723444257 -7.32955251421247
-8.56899394094944 -42.8133725523949 -7.11163275688887
-18.657280096847 -31.5633318826054 -3.88103284996547
-13.8438840206758 -45.8394865813079 -3.4742438616576
-17.6902218324592 -28.9822084128139 -3.58848250917642
-18.283657235159 -55.9127148910308 -6.65686635568108
-6.67365000406901 -26.1987217966715 -4.44316332499186
-0.683370715898016 -48.7675005042035 -5.12003255408743
-21.1299790173042 -44.4337606662657 -6.19987123768504
-14.3960005304088 -31.3019762453826 -3.62976161293361
-17.4774552209037 -41.7777657100133 -7.3240688255855
-19.4118759998908 -64.4680928083567 -4.45817265602258
-1.13120052774074 -42.0837568509377 -6.31544176198668
-12.5173652140299 -34.8863375854492 -3.72671049435933
-8.61534076266819 -29.2107531759474 -4.23369114928775
-17.8875378107621 -40.3890512110823 -7.32838991941032
-5.94671349997049 -24.2486847678384 -4.46248970974933
-2.19408292662014 -45.8589978073583 -6.52125638181513
-16.2163217231019 -22.1630783081055 -4.42072955222979
-0.831662587821484 -40.7030581746783 -6.30782549721854
-8.26542394933566 -37.3052891476054 -7.27953034387508
-13.6988025117428 -48.0533089739211 -6.91634930448329
-21.644171636039 -49.4354061161706 -4.81745679225397
-2.19381696876438 -61.3488481894307 -4.9720771778589
-17.3033225819216 -61.0316311464471 -3.7536102230266
-7.29815059994894 -50.7417526245117 -6.96386003494263
-3.54765006677428 -24.1719437499545 -4.90400557731515
-3.32875962257385 -29.2357146581014 -4.47172962824504
-3.97813645870455 -56.4933109283447 -3.78545689967371
-2.60470461363744 -24.6096571142023 -5.49064529303348
-14.5660288562513 -51.9267787149508 -6.77312926070331
-0.101503508412322 -37.9583347461842 -5.75100316824736
-19.9140349758996 -37.0875074598524 -3.68795897894435
-7.86412596269087 -62.8508932633833 -5.64191592823375
-9.03193901286406 -27.3924745447495 -4.31084456724279
-1.71986238161723 -54.3429217656453 -4.34141365687052
-9.67095972509945 -31.1368168101591 -7.54031984245076
-4.21511470048855 -31.7011975263938 -4.21455125319652
-5.4747281012597 -34.4884583609445 -3.92318523084963
-19.6653231228099 -44.3600538814769 -7.04251969281365
-7.44931328296661 -54.8946565179264 -6.73871113272274
-17.7378493436833 -64.4269432382485 -4.78354169412987
-11.5905438516198 -41.8717409924763 -3.61704214898551
-19.9551746933549 -60.7654316749102 -4.26309436927607
-13.845794249272 -26.8561575239983 -7.21861429490905
-15.6964836282245 -34.2516138755669 -7.29641109401897
-22.7469759941101 -40.6908187484741 -5.29461834430695
-11.9437199147542 -50.4267882283529 -6.78334158579508
-18.2473421626621 -59.235699388716 -6.30356743600633
-0.94974492075517 -30.3317689993947 -5.85334692787878
-19.9105161414089 -62.2253884005259 -4.74380088139729
-7.20276012913934 -22.462639216719 -7.19192667665153
-11.2132140706094 -37.3503763005975 -3.76069782289226
-10.0287924803697 -42.6282187622863 -3.66966230528695
-12.2423084151577 -32.8036835361534 -7.30596714960018
-7.00322616836171 -31.4720338892054 -7.70737791650089
-7.08839459551705 -59.2882369889153 -6.41578036546707
-15.4358500762725 -46.0598385233275 -3.36296664828986
-11.6713042375518 -19.8114462364011 -7.05961366979087
-15.2895162603357 -34.9192899347662 -3.23816216908968
-8.49093208814922 -18.5814084253813 -6.68152223762713
-0.708948647560075 -32.2850930635319 -5.45829725819965
-6.07588989594403 -61.9310426899031 -6.20876288881489
-1.18945852192965 -37.1740675261526 -6.55829008420308
-8.56375300199136 -54.5243105833558 -3.72400846426514
-10.8002248432325 -36.7087679323943 -7.27811633676722
-17.6531053365663 -32.9163530039233 -3.45715224465658
-17.8748092036093 -28.9373480581468 -7.16376265402763
-16.4121904770533 -58.8094383875529 -6.58192869689729
-4.75501487102914 -45.2169011298646 -3.4850861518941
-2.28144701559152 -44.1330630174324 -3.89037872072476
-15.0739882263956 -59.2824773184861 -3.56745363790778
-17.6049256910358 -30.9157434095416 -7.30648467415257
-4.42637577828239 -53.8369228699628 -3.50707562881358
-8.64602846990932 -57.1769541393627 -6.41923301870173
-19.4376259251645 -48.697437687924 -6.83932751605385
-10.7596239889822 -49.6978479816068 -3.49100800483457
-9.50002997799923 -36.3035170906468 -7.3057534380963
-20.6519418569712 -49.8800380413349 -3.96887919719403
-8.42311882663083 -23.5201034050483 -4.52928641554597
-18.6974870860577 -44.6770693659782 -3.3820073902607
-10.3821782940312 -46.6481879886828 -3.51366871595383
-13.007932856463 -48.8136752031851 -3.43127273476642
-16.0084704822964 -43.4734665022956 -3.22360638777415
-19.3800670896258 -59.5146704537528 -3.89254032543727
-17.3229382038116 -36.8294672966003 -7.317669740745
-3.00593579477734 -48.0332011116876 -3.73799270391464
-4.76279455707187 -30.4176379158383 -7.42131324609121
-3.45196274916331 -65.8072490692139 -4.35982131163279
-0.277798871519318 -39.4140690074248 -5.62479163899141
-10.3748375387753 -22.1544584666981 -7.35362876162809
-18.8199317034553 -28.3340585820815 -3.95319962221033
-5.62457250077047 -58.6283329151295 -6.651386131475
-8.91655543356231 -34.8266165184252 -7.3833958307902
-19.042358342339 -51.3698717379103 -6.78699108198577
-4.03586800062834 -58.3931244807457 -6.28927224429686
-6.74305449426174 -60.407127737999 -3.87665842473507
-14.2387022560025 -54.9685425934968 -6.40576008219778
-5.11074072381725 -50.0071752244148 -7.13408997438956
-6.2818017947821 -42.4529884244189 -3.59041797084573
-6.12465328755586 -51.8289318499358 -3.46407633760701
-18.6496190759871 -37.6138198110792 -3.31388537751304
-10.8336048299616 -62.8960221030495 -5.45964491584084
-21.6651072868934 -32.3253599496988 -5.51515380694316
-17.099703057607 -20.8952711105347 -6.49936161835988
-12.8953735060611 -61.5106783074848 -5.68246695146722
-14.6004837598556 -56.6238033588116 -3.24565516068385
-8.30067079278487 -44.813887970357 -7.06775568708589
-6.56390362172513 -57.503217026994 -3.84375364393801
-10.4173287215986 -30.6008408195094 -4.11543479091243
-11.5641205687272 -56.3170389878122 -6.25980097996561
-9.71880443045434 -17.632827434134 -6.65709185093007
-3.72310962099018 -49.6668635859634 -6.78800188411366
-13.842292116834 -23.1278244613053 -4.16246914553952
-19.4381448068926 -56.8124769272343 -6.18730473518372
-16.8501399825601 -44.8770237529979 -3.22905152685502
-15.6511698683647 -47.6695295882552 -3.2803143605794
-0.263413751896317 -41.8130952500805 -5.31135793076348
-13.0716892954815 -16.4079350046365 -6.73476918921413
-19.8495898194365 -28.1357763520964 -4.75845078059605
-16.4405115174084 -28.5745736098871 -3.48032976069101
-16.9337986809867 -50.1313879830497 -7.05533706801278
-10.1634940234098 -38.3113438432867 -3.74536772478711
-13.7013369264274 -31.9517533203651 -7.36366508746969
-3.39787140346709 -31.6217617156014 -7.08123484111968
-15.9079465738932 -62.473337504069 -5.94003253936768
-12.7466428875923 -37.7913023471832 -3.58642170727253
-5.09777708177443 -43.2356871567763 -3.5070816882245
-6.52794986089071 -37.7262016296387 -7.34743633906047
-7.09213537123145 -18.5109186172485 -5.04915422928043
-13.9336354406256 -53.340868176912 -3.28582358109324
-1.55133358127362 -33.3210190953435 -4.70380665804889
-16.1395453250769 -36.2738470019716 -7.26125787243699
-17.0460128364982 -31.5359271961254 -3.40215376969222
-3.9883026429585 -59.7148336138044 -6.23828657014029
-8.06134075522423 -37.1611605167389 -3.85253636240959
-4.40521225562462 -47.0939834510887 -7.18592517454546
-13.8901348662102 -35.9706074506387 -3.47214392683972
-4.34266649121824 -46.8705854415894 -3.42418681538623
-16.5083420234814 -62.0290956329881 -3.91697326041105
-10.2595246829818 -13.6935230525194 -5.79360619266476
-8.2553345088301 -35.9150908239957 -7.37226320135182
-4.14466903209686 -21.4189664840698 -5.52468114766208
-15.1763757235044 -48.9917936944342 -6.96570976059158
-2.91353407587324 -26.6294664655413 -5.02785805293492
-4.56887665002242 -64.2794198575227 -4.08129138013591
-14.7669621834388 -40.9826665438138 -7.17793746361366
-12.1803775200477 -59.4150585467999 -5.50979187305157
-19.0219966383541 -62.0765740450691 -4.03328824393889
-6.47180657982826 -62.8849846363068 -4.01074085235596
-8.31549398204948 -31.0130717844903 -7.62258140346672
-9.49643701902577 -60.3537712634449 -5.71013275334533
-19.5457391341527 -24.1264943480492 -5.52915812035402
-12.9114061243394 -28.084885485032 -7.23921709902146
-9.6582529317765 -44.441869871957 -3.63069940181006
-1.27593518387188 -55.9840473819089 -5.22473294394357
-10.2685103332787 -47.571547926518 -6.93298851816278
-5.27609632044663 -50.2659881497607 -3.47083358117092
-15.9276915868123 -41.8829380289714 -7.23506416320801
-9.09931168086092 -54.3534300360881 -6.61886689360713
-20.1025762667601 -53.1691942324584 -3.95545942481907
-12.0317458825953 -46.3356351291432 -3.50744604363161
-6.05920134484768 -51.0268106460571 -7.12887063622475
-7.91120232413797 -45.0185263689826 -3.60518976940828
-17.2537628809611 -19.2624410180485 -5.98074422630609
-16.6366439079171 -59.6079512638832 -3.48770169001907
-8.21752199633368 -26.1692615815963 -4.44340988685345
-11.5323099426076 -50.927335859854 -3.47919467431081
-1.25928852210442 -54.6930412054062 -5.20280768970648
-13.407181708018 -16.2631466070811 -5.3447340965271
-12.14934618632 -58.2883204650879 -3.74404306729635
-10.1702652931213 -24.8778583254133 -7.40167038100106
-2.68874818166097 -65.4290345255534 -4.9399720064799
-5.95230409663211 -29.5528676432948 -7.57653300992904
-10.0924739226317 -50.8537074358035 -3.52102761085217
-17.0887811146085 -21.2000570448618 -4.99015761178637
-11.9345355517622 -15.71757141058 -5.17770280008731
-6.38716776503457 -39.295936955346 -7.22252470254898
-12.9341169545348 -37.9987907946949 -7.14861106200957
-16.9583214846524 -53.6700197470309 -3.05843745337592
-15.2038140375106 -31.8605160635026 -7.35035700876205
-9.34038078462755 -22.2472645527608 -4.57509667808945
-14.1290825244992 -15.4054020615511 -6.09474732155024
-15.3833024437363 -57.6017567918107 -6.22663807224583
-11.4611845660854 -38.1410376059042 -7.15080984863075
-13.5746947009154 -58.787571454289 -3.6523197395633
-8.16594202859061 -60.431676701137 -6.03413149288722
-3.77745780077848 -64.9170218727805 -5.73073862249201
-3.40277119421623 -52.9823318803814 -3.70633698517168
-6.62167903510007 -17.2885015805562 -5.73707307468761
-11.2298353220287 -19.9446909553126 -4.72524265866531
-8.93131819767738 -61.9689473394138 -5.63221301605452
-20.5989396992852 -56.3702489067526 -5.49516661026899
-18.8901893442327 -31.4358376011704 -7.03418072064718
-7.00776239002452 -36.315105269937 -7.46885127880994
-14.1034836769104 -43.7960384913853 -7.10866158349173
-16.7825930477822 -46.6762688519203 -3.2524250206882
-14.6093665186564 -56.538962504069 -6.07112763086955
-1.63924757577479 -38.2099664211273 -4.37255746871233
-15.8221103895956 -60.6198803915906 -3.75687912684768
-19.0473268807652 -26.888820119651 -4.50075389965471
-20.4895602416992 -56.9757458496094 -4.5089715385437
-11.9471781889598 -49.5652591069539 -3.48035180171331
-14.6129088768592 -16.2151832213769 -6.14778413680884
-2.56855722375818 -34.5567121763487 -7.02623108271006
-18.0241868668708 -32.6442684228869 -7.19663843210193
-20.8474847216939 -55.0335279952648 -5.08674165814422
-8.68183260429196 -25.5036840438843 -7.45704282202372
-5.87819610536098 -31.0808542172114 -7.60792277753353
-12.9673840713501 -51.645897064209 -6.7235679880778
-3.97024378694337 -60.6704116032041 -3.77999140065292
-2.99840180841211 -33.3242215195747 -4.20244847258476
-17.0026697540283 -35.3048401896159 -7.32840094248454
-21.3056916267641 -41.1618562513782 -4.13695444214729
-14.5344574186537 -28.2146237085736 -7.19345025410728
-9.35914891958237 -59.0380522251129 -3.93038930296898
-10.8879010426371 -49.0280384264494 -6.87168704208575
-17.1445866539365 -59.9536265418643 -6.46440946488153
-7.61760502595168 -41.807867979392 -3.66076762248308
-15.9661373658614 -19.9878383694273 -6.60680224678733
-9.15595097839832 -29.6654984951019 -7.5123003795743
-9.83798396398151 -26.4485571725028 -7.49572366381448
-13.4926918056649 -29.3531442024338 -7.32363888243554
-9.55679869097333 -63.5168982217478 -5.36016149299089
-7.05364684091098 -39.0156559598619 -3.71179774878682
-9.27961081674654 -46.037790742639 -6.98354341559214
-2.12345658987761 -31.116619259119 -6.71484895795584
-4.47275067329407 -23.5477362569173 -4.7233827718099
-11.8340833153523 -35.3660210085587 -7.28653823825675
-15.8540458956968 -17.7006571501204 -5.92945078970159
-4.67175366939643 -53.0297998770689 -7.09080206430875
-9.69498328308561 -17.5329554543566 -4.92972550463321
-17.044467196745 -48.1427456911872 -3.17478196059956
-16.3734428647538 -40.7292829701598 -7.24832665080756
-18.651336141733 -30.1362134493314 -7.08873405456543
-9.03628741114973 -25.0178623888866 -4.49286853836243
-10.5611134620562 -14.4679295918713 -6.56498963212314
-1.93198459383882 -53.102352095239 -4.29330288333657
-2.69532106572931 -38.7348168113015 -3.86602249578996
-21.8262347230817 -46.6751720315159 -5.10236486586014
-10.9647345128267 -45.0368828980819 -3.58492585627929
-3.55308739344279 -37.4425332995429 -7.42797988394032
-7.3442498114374 -47.9465307129754 -3.45624632967843
-13.2955234366727 -19.6488252662751 -6.94731495179326
-20.3686329819435 -51.3699949397597 -5.93258394751438
-18.9923711140951 -35.1147404352824 -7.25262309710185
-12.280347934989 -22.6731784066489 -7.35585828160131
-15.9254727893405 -46.034796215239 -7.10954075010996
-19.623857828776 -28.1998391723633 -6.49774512608846
-12.8492941856384 -51.8848776136126 -3.38834250995091
-2.84629139824519 -49.4675354730515 -3.88641593569801
-14.3725199082318 -63.6232019312242 -4.94153033424826
-6.14154345880855 -48.9107718034224 -3.43637037277222
-7.39644577923943 -61.6809206008911 -3.94953709490159
-17.0538635504873 -56.2165023402164 -6.67140238536032
-19.9529832204183 -54.5747598231524 -3.86242559586448
-19.395986055073 -58.0009172004566 -6.01920025808769
-0.755930432971095 -40.5704139924385 -4.69054837294028
-14.092294216156 -60.3165577336362 -3.75505391547554
-6.09465678309051 -57.2035532669282 -6.72693146450419
-17.3385664833917 -38.3386606852214 -3.12806993060642
-11.6194893051596 -61.7583463332232 -5.44008110551273
-6.01038912932078 -40.7767098214891 -7.17908448643155
-16.7305356372486 -35.7264516136863 -3.16605402664705
-14.1501221964436 -34.5913136389948 -7.280174855263
-4.71317589885057 -20.5276475386186 -5.48596181773176
-16.091422478358 -33.0023802348546 -3.23681304852168
-11.46427951361 -16.9409259494982 -6.84022402763367
-6.8842159475599 -35.8995194026402 -3.90527265753065
-16.9741312798033 -30.1007711532268 -3.46424383812762
-2.59725036746577 -63.3912924214413 -4.97282148662366
-8.93093504049839 -41.4122088505672 -3.69540184277755
-18.7111229366726 -30.1502663412212 -3.9233681920134
-5.09750949768793 -58.9427113003201 -3.71470411240108
-5.94958957465919 -53.2656450529356 -3.52737331712568
-18.5652907362608 -52.7568697350047 -6.84418787466031
-13.0475601679842 -25.2891519036092 -7.40222325123532
-20.7419666349888 -39.7868276238441 -3.87888600304723
-20.5290346990658 -45.1907261232787 -3.92575445356248
-7.7823325897518 -48.3520786887721 -7.00229893232647
-4.73072014836704 -40.1017040925867 -3.58254395863589
-12.7371118521389 -63.2066901967495 -4.19234918642648
-19.7727711384113 -39.8228687139658 -7.19038524994483
-18.8805505075762 -39.0251451923001 -7.34648101560531
-4.62488828008137 -52.4280089121016 -3.47303128242493
-14.324373281919 -51.493519905286 -3.24027285820399
-1.62951806932688 -33.7762568261888 -6.53589539395438
-1.97132544600686 -60.3750675112702 -4.76623107666193
-2.95733709213061 -48.5812575511443 -6.67027741212111
-4.22858681517132 -35.4494648949575 -3.77063490980763
-13.5605865478516 -20.1493329561674 -4.61479727671697
-17.6942891340989 -39.0360227731558 -7.27539411874918
-18.5237728590818 -53.1611255763732 -3.40478117441394
-3.48984490410756 -42.890697479248 -7.07376935926534
-14.5363327529695 -20.817583322525 -6.9366900589731
-12.2416462153196 -18.0764723420143 -4.94169646501541
-2.90352920583777 -61.6496934117498 -4.21054010133486
-19.5105281141069 -47.4948136541579 -3.56364063753022
-22.0695510372039 -40.187809728807 -4.5222724791496
-14.1617492039998 -36.739933458964 -7.22515523433685
-10.49293570732 -28.8741823737301 -7.41478681564331
-1.94757858499304 -51.874300077364 -4.29234391992742
-12.5696218644065 -36.5466426542436 -3.67330790936262
-18.1964588409815 -27.6482498951447 -6.95485847424238
-14.7532103677814 -39.0844795141327 -3.34737758422166
-9.76783452535931 -53.7798433805767 -3.6290740935426
-0.525403821102853 -47.5752294648368 -5.15422626711288
-11.5275029402513 -47.8077289287861 -3.44804289524372
